Time,RadioId,NodeId,NodeRSSI,Battery,Celsius,RecordedAt,Firmware,SolarVolts,SolarCurrent,CumulativeSolarCurrent,Latitude,Longitude
2021-06-01 06:05:06,3,328726,-90,4.04,14,2021-06-01 06:05:06,1.12.3,0.06,1,3694796,38.311684,-104.356344
2021-06-01 06:05:06,2,328726,-98,4.04,14,2021-06-01 06:05:06,1.12.3,0.06,1,3694796,38.311684,-104.356344
2021-06-01 06:05:13,2,32930a,-95,3.91,9,2021-06-01 06:05:14,1.12.3,0,1,4893243,38.309296,-104.359464
2021-06-01 06:05:13,3,32930a,-90,3.91,9,2021-06-01 06:05:14,1.12.3,0,1,4893243,38.309296,-104.359464
2021-06-01 06:05:15,3,3278d6,-90,3.91,11,2021-06-01 06:05:16,1.12.3,0,1,3519545,38.296104,-104.356304
2021-06-01 06:05:15,2,3278d6,-98,3.91,11,2021-06-01 06:05:16,1.12.3,0,1,3519545,38.296104,-104.356304
2021-06-01 06:05:25,2,326532,-98,3.89,10,2021-06-01 06:05:26,1.12.3,0,1,4129887,38.29842,-104.350552
2021-06-01 06:05:26,3,326532,-85,3.89,10,2021-06-01 06:05:26,1.12.3,0,1,4129887,38.29842,-104.350552
2021-06-01 06:05:27,2,328d01,-96,3.87,11,2021-06-01 06:05:28,1.12.3,0,1,3813593,38.298368,-104.353416
2021-06-01 06:05:27,3,328d01,-84,3.87,11,2021-06-01 06:05:28,1.12.3,0,1,3813593,38.298368,-104.353416
2021-06-01 06:05:39,3,32b86d,-92,3.87,13,2021-06-01 06:05:39,1.12.3,0,1,4793073,38.313888,-104.356512
2021-06-01 06:05:39,2,32b86d,-98,3.87,13,2021-06-01 06:05:39,1.12.3,0,1,4793073,38.313888,-104.356512
2021-06-01 06:05:40,2,32785e,-97,4.03,11,2021-06-01 06:05:39,1.12.3,0,1,2515348,38.280008,-104.3674
2021-06-01 06:05:57,1,325d5f,-103,3.85,9,2021-06-01 06:05:56,1.12.3,0,1,3648909,38.303216,-104.359344
2021-06-01 06:05:57,2,325d5f,-75,3.85,9,2021-06-01 06:05:56,1.12.3,0,1,3648909,38.303216,-104.359344
2021-06-01 06:05:57,3,325d5f,-80,3.85,9,2021-06-01 06:05:56,1.12.3,0,1,3648909,38.303216,-104.359344
2021-06-01 06:06:01,2,32845f,-92,3.91,11,2021-06-01 06:06:02,1.12.3,0,1,2444661,38.29154,-104.360536
2021-06-01 06:06:01,3,32845f,-93,3.91,11,2021-06-01 06:06:02,1.12.3,0,1,2444661,38.29154,-104.360536
2021-06-01 06:06:05,2,33d782,-96,3.92,11,2021-06-01 06:06:04,1.12.4,0.08,1,71022,38.29518,-104.3592
2021-06-01 06:06:06,1,328e67,-97,3.89,13,2021-06-01 06:06:07,1.12.3,0.02,1,4450223,38.305304,-104.35332
2021-06-01 06:06:06,3,328e67,-80,3.89,13,2021-06-01 06:06:07,1.12.3,0.02,1,4450223,38.305304,-104.35332
2021-06-01 06:06:25,1,3276b6,-100,3.98,14,2021-06-01 06:06:26,1.12.3,0.03,1,3847855,38.311708,-104.350248
2021-06-01 06:06:25,2,3276b6,-92,3.98,14,2021-06-01 06:06:26,1.12.3,0.03,1,3847855,38.311708,-104.350248
2021-06-01 06:06:25,3,3276b6,-89,3.98,14,2021-06-01 06:06:26,1.12.3,0.03,1,3847855,38.311708,-104.350248
2021-06-01 06:06:28,3,326331,-80,3.89,12,2021-06-01 06:06:28,1.12.3,0.01,1,4361975,38.302972,-104.35336
2021-06-01 06:06:28,2,326331,-81,3.89,12,2021-06-01 06:06:28,1.12.3,0.01,1,4361975,38.302972,-104.35336
2021-06-01 06:06:35,2,329b65,-91,3.99,14,2021-06-01 06:06:34,1.12.3,0,1,4283852,38.313768,-104.350072
2021-06-01 06:06:35,3,329b65,-85,3.99,14,2021-06-01 06:06:34,1.12.3,0,1,4283852,38.313768,-104.350072
2021-06-01 06:06:40,2,33b5bf,-96,3.96,10,2021-06-01 06:06:39,1.12.4,0,1,4224156,38.30322,-104.34804
2021-06-01 06:06:40,3,33b5bf,-89,3.96,10,2021-06-01 06:06:39,1.12.4,0,1,4224156,38.30322,-104.34804
2021-06-01 06:06:48,2,32b8ee,-90,3.81,10,2021-06-01 06:06:48,1.12.3,0.02,1,3192593,38.29072,-104.36292
2021-06-01 06:06:56,1,33d486,-64,3.91,9,2021-06-01 06:06:56,1.12.4,0,1,4319419,38.305216,-104.356176
2021-06-01 06:06:56,2,33d486,-57,3.91,9,2021-06-01 06:06:56,1.12.4,0,1,4319419,38.305216,-104.356176
2021-06-01 06:06:56,4,33d486,-103,3.91,9,2021-06-01 06:06:56,1.12.4,0,1,4319419,38.305216,-104.356176
2021-06-01 06:06:56,3,33d486,-49,3.91,9,2021-06-01 06:06:56,1.12.4,0,1,4319419,38.305216,-104.356176
2021-06-01 06:06:56,3,327989,-88,3.9,12,2021-06-01 06:06:56,1.12.3,0,1,4890351,38.311728,-104.353416
2021-06-01 06:06:56,2,327989,-99,3.9,12,2021-06-01 06:06:56,1.12.3,0,1,4890351,38.311728,-104.353416
2021-06-01 06:07:05,1,327a09,-90,3.88,12,2021-06-01 06:07:04,1.12.3,0,1,3771773,38.309556,-104.347336
2021-06-01 06:07:05,3,327a09,-88,3.88,12,2021-06-01 06:07:04,1.12.3,0,1,3771773,38.309556,-104.347336
2021-06-01 06:07:05,2,327a09,-87,3.88,12,2021-06-01 06:07:04,1.12.3,0,1,3771773,38.309556,-104.347336
2021-06-01 06:07:18,2,3266aa,-97,3.86,12,2021-06-01 06:07:17,1.12.3,0,1,3701470,38.296152,-104.350568
2021-06-01 06:07:18,3,3266aa,-85,3.86,12,2021-06-01 06:07:17,1.12.3,0,1,3701470,38.296152,-104.350568
2021-06-01 06:07:25,1,32b849,-100,3.92,10,2021-06-01 06:07:25,1.12.3,0,1,4376734,38.30078,-104.360224
2021-06-01 06:07:25,3,32b849,-92,3.92,10,2021-06-01 06:07:25,1.12.3,0,1,4376734,38.30078,-104.360224
2021-06-01 06:07:25,2,32b849,-81,3.92,10,2021-06-01 06:07:25,1.12.3,0,1,4376734,38.30078,-104.360224
2021-06-01 06:07:28,1,328ca1,-97,3.85,11,2021-06-01 06:07:29,1.12.3,0,1,4626782,38.309472,-104.35028
2021-06-01 06:07:36,3,3267b1,-82,3.89,11,2021-06-01 06:07:35,1.12.3,0,1,3380942,38.309476,-104.353608
2021-06-01 06:07:36,2,3267b1,-89,3.89,11,2021-06-01 06:07:35,1.12.3,0,1,3380942,38.309476,-104.353608
2021-06-01 06:07:40,2,329ab2,-100,3.91,9,2021-06-01 06:07:39,1.12.3,0,1,4476624,38.307444,-104.359312
2021-06-01 06:07:40,1,325b16,-102,3.88,7,2021-06-01 06:07:39,1.12.3,0,1,3653595,38.302988,-104.35072
2021-06-01 06:07:40,3,325b16,-82,3.88,7,2021-06-01 06:07:39,1.12.3,0,1,3653595,38.302988,-104.35072
2021-06-01 06:07:40,2,325b16,-85,3.88,7,2021-06-01 06:07:39,1.12.3,0,1,3653595,38.302988,-104.35072
2021-06-01 06:07:49,2,328773,-95,3.89,14,2021-06-01 06:07:49,1.12.3,0,1,3644819,38.311768,-104.359424
2021-06-01 06:07:49,3,328773,-93,3.89,14,2021-06-01 06:07:49,1.12.3,0,1,3644819,38.311768,-104.359424
2021-06-01 06:07:59,2,3260f6,-99,3.87,10,2021-06-01 06:08:00,1.11.3,0.03,1,3613447,38.300672,-104.350544
2021-06-01 06:07:59,3,3260f6,-64,3.87,10,2021-06-01 06:08:00,1.11.3,0.03,1,3613447,38.300672,-104.350544
2021-06-01 06:08:07,3,326182,-70,3.87,12,2021-06-01 06:08:07,1.12.3,0,1,3242076,38.3007,-104.353376
2021-06-01 06:08:07,2,326182,-86,3.87,12,2021-06-01 06:08:07,1.12.3,0,1,3242076,38.3007,-104.353376
2021-06-01 06:08:12,1,3296b8,-90,3.9,11,2021-06-01 06:08:11,1.12.3,0,1,4638308,38.307136,-104.353504
2021-06-01 06:08:12,2,3296b8,-83,3.9,11,2021-06-01 06:08:11,1.12.3,0,1,4638308,38.307136,-104.353504
2021-06-01 06:08:12,3,3296b8,-82,3.9,11,2021-06-01 06:08:11,1.12.3,0,1,4638308,38.307136,-104.353504
2021-06-01 06:08:21,2,328c5e,-78,3.51,13,2021-06-01 06:08:05,1.12.3,0,1,140463,38.305272,-104.35944
2021-06-01 06:08:26,2,329149,-98,3.96,8,2021-06-01 06:08:26,1.12.3,0,1,4438706,38.296088,-104.353416
2021-06-01 06:08:26,3,329149,-85,3.96,8,2021-06-01 06:08:26,1.12.3,0,1,4438706,38.296088,-104.353416
2021-06-01 06:08:27,2,33bd60,-88,4.03,12,2021-06-01 06:08:28,1.12.4,0,1,340639,38.307188,-104.356472
2021-06-01 06:08:27,3,33bd60,-79,4.03,12,2021-06-01 06:08:28,1.12.4,0,1,340639,38.307188,-104.356472
2021-06-01 06:08:28,1,32801d,-99,3.96,16,2021-06-01 06:08:27,1.12.4,0,1,3388246,38.3051,-104.350608
2021-06-01 06:08:37,3,326123,-90,3.88,12,2021-06-01 06:08:37,1.12.3,0,1,3278680,38.292584,-104.358736
2021-06-01 06:08:37,2,326123,-96,3.88,12,2021-06-01 06:08:37,1.12.3,0,1,3278680,38.292584,-104.358736
2021-06-01 06:08:39,1,328452,-98,3.9,10,2021-06-01 06:08:38,1.12.3,0,1,3276633,38.30296,-104.35628
2021-06-01 06:08:39,3,328452,-61,3.9,10,2021-06-01 06:08:38,1.12.3,0,1,3276633,38.30296,-104.35628
2021-06-01 06:08:39,2,328452,-84,3.9,10,2021-06-01 06:08:38,1.12.3,0,1,3276633,38.30296,-104.35628
2021-06-01 06:08:43,2,3288b6,-99,4.01,11,2021-06-01 06:08:43,1.12.3,0,1,2344329,38.286828,-104.37016
2021-06-01 06:08:51,2,3282ca,-99,3.85,16,2021-06-01 06:08:50,1.12.3,0,1,4839934,38.313924,-104.359704
2021-06-01 06:08:54,1,325d08,-91,3.85,10,2021-06-01 06:08:54,1.12.3,0.01,1,1383299,38.307224,-104.347904
2021-06-01 06:08:54,3,325d08,-64,3.85,10,2021-06-01 06:08:54,1.12.3,0.01,1,1383299,38.307224,-104.347904
2021-06-01 06:08:54,2,325d08,-84,3.85,10,2021-06-01 06:08:54,1.12.3,0.01,1,1383299,38.307224,-104.347904
2021-06-01 06:09:13,3,32b207,-91,3.97,11,2021-06-01 06:09:10,1.12.3,0,1,4223506,38.293792,-104.35632
2021-06-01 06:09:13,2,32b207,-103,3.97,11,2021-06-01 06:09:10,1.12.3,0,1,4223506,38.293792,-104.35632
2021-06-01 06:09:19,1,33895a,-99,3.74,12,2021-06-01 06:09:19,1.12.4,0,1,1582345,38.307204,-104.350672
2021-06-01 06:09:32,2,328f95,-98,3.9,8,2021-06-01 06:09:32,1.12.3,0,1,3508142,38.298432,-104.359248
2021-06-01 06:10:26,3,326532,-85,3.9,10,2021-06-01 06:10:26,1.12.3,0,1,4129946,38.29842,-104.350552
2021-06-01 06:10:26,2,326532,-97,3.9,10,2021-06-01 06:10:26,1.12.3,0,1,4129946,38.29842,-104.350552
2021-06-01 06:10:26,2,326077,-99,3.87,11,2021-06-01 06:10:27,1.12.3,0,1,3002360,38.293108,-104.361384
2021-06-01 06:10:28,2,328d01,-97,3.87,11,2021-06-01 06:10:28,1.12.3,0,1,3813653,38.298368,-104.353416
2021-06-01 06:10:28,3,328d01,-83,3.87,11,2021-06-01 06:10:28,1.12.3,0,1,3813653,38.298368,-104.353416
2021-06-01 06:10:39,2,32b86d,-98,3.87,13,2021-06-01 06:10:39,1.12.3,0,1,4793132,38.313888,-104.356512
2021-06-01 06:10:39,3,32b86d,-93,3.87,13,2021-06-01 06:10:39,1.12.3,0,1,4793132,38.313888,-104.356512
2021-06-01 06:10:40,2,32785e,-101,4.03,11,2021-06-01 06:10:40,1.12.3,0,1,2515407,38.280008,-104.3674
2021-06-01 06:10:57,1,325d5f,-98,3.85,9,2021-06-01 06:10:57,1.12.3,0,1,3648969,38.303216,-104.359344
2021-06-01 06:10:57,3,325d5f,-94,3.85,9,2021-06-01 06:10:57,1.12.3,0,1,3648969,38.303216,-104.359344
2021-06-01 06:10:57,2,325d5f,-75,3.85,9,2021-06-01 06:10:57,1.12.3,0,1,3648969,38.303216,-104.359344
2021-06-01 06:11:02,3,32845f,-92,3.91,11,2021-06-01 06:11:02,1.12.3,0,1,2444721,38.29154,-104.360536
2021-06-01 06:11:02,2,32845f,-92,3.91,11,2021-06-01 06:11:02,1.12.3,0,1,2444721,38.29154,-104.360536
2021-06-01 06:11:05,2,33d782,-100,3.92,11,2021-06-01 06:11:04,1.12.4,0.08,1,71081,38.29518,-104.3592
2021-06-01 06:11:07,1,328e67,-97,3.89,13,2021-06-01 06:11:07,1.12.3,0.01,1,4450283,38.305304,-104.35332
2021-06-01 06:11:07,2,328e67,-82,3.89,13,2021-06-01 06:11:07,1.12.3,0.01,1,4450283,38.305304,-104.35332
2021-06-01 06:11:07,3,328e67,-80,3.89,13,2021-06-01 06:11:07,1.12.3,0.01,1,4450283,38.305304,-104.35332
2021-06-01 06:11:26,1,3276b6,-98,3.98,14,2021-06-01 06:11:26,1.12.3,0.03,1,3847915,38.311708,-104.350248
2021-06-01 06:11:26,2,3276b6,-92,3.98,14,2021-06-01 06:11:26,1.12.3,0.03,1,3847915,38.311708,-104.350248
2021-06-01 06:11:26,3,3276b6,-89,3.98,14,2021-06-01 06:11:26,1.12.3,0.03,1,3847915,38.311708,-104.350248
2021-06-01 06:11:28,2,326331,-80,3.89,12,2021-06-01 06:11:29,1.12.3,0.01,1,4362035,38.302972,-104.35336
2021-06-01 06:11:28,3,326331,-86,3.89,12,2021-06-01 06:11:29,1.12.3,0.01,1,4362035,38.302972,-104.35336
2021-06-01 06:11:36,3,329b65,-85,3.99,14,2021-06-01 06:11:35,1.12.3,0,1,4283912,38.313768,-104.350072
2021-06-01 06:11:36,2,329b65,-91,3.99,14,2021-06-01 06:11:35,1.12.3,0,1,4283912,38.313768,-104.350072
2021-06-01 06:11:40,2,33b5bf,-96,3.96,10,2021-06-01 06:11:40,1.12.4,0,1,4224216,38.30322,-104.34804
2021-06-01 06:11:40,3,33b5bf,-89,3.96,10,2021-06-01 06:11:40,1.12.4,0,1,4224216,38.30322,-104.34804
2021-06-01 06:11:49,2,32b8ee,-92,3.81,10,2021-06-01 06:11:48,1.12.3,0.02,1,3192653,38.29072,-104.36292
2021-06-01 06:11:56,1,33d486,-64,3.91,9,2021-06-01 06:11:56,1.12.4,0,1,4319479,38.305216,-104.356176
2021-06-01 06:11:56,4,33d486,-97,3.91,9,2021-06-01 06:11:56,1.12.4,0,1,4319479,38.305216,-104.356176
2021-06-01 06:11:56,2,33d486,-57,3.91,9,2021-06-01 06:11:56,1.12.4,0,1,4319479,38.305216,-104.356176
2021-06-01 06:11:56,3,33d486,-49,3.91,9,2021-06-01 06:11:56,1.12.4,0,1,4319479,38.305216,-104.356176
2021-06-01 06:11:56,2,3288c1,-89,3.87,11,2021-06-01 06:11:57,1.12.3,0,1,3511755,38.300724,-104.35624
2021-06-01 06:11:56,3,3288c1,-77,3.87,11,2021-06-01 06:11:57,1.12.3,0,1,3511755,38.300724,-104.35624
2021-06-01 06:12:05,1,327a09,-90,3.88,12,2021-06-01 06:12:04,1.12.3,0,1,3771832,38.309556,-104.347336
2021-06-01 06:12:05,2,327a09,-86,3.88,12,2021-06-01 06:12:04,1.12.3,0,1,3771832,38.309556,-104.347336
2021-06-01 06:12:05,3,327a09,-84,3.88,12,2021-06-01 06:12:04,1.12.3,0,1,3771832,38.309556,-104.347336
2021-06-01 06:12:18,3,3266aa,-84,3.86,12,2021-06-01 06:12:17,1.12.3,0,1,3701529,38.296152,-104.350568
2021-06-01 06:12:18,2,3266aa,-96,3.86,12,2021-06-01 06:12:17,1.12.3,0,1,3701529,38.296152,-104.350568
2021-06-01 06:12:25,1,32b849,-100,3.92,10,2021-06-01 06:12:25,1.12.3,0,1,4376794,38.30078,-104.360224
2021-06-01 06:12:25,3,32b849,-92,3.92,10,2021-06-01 06:12:25,1.12.3,0,1,4376794,38.30078,-104.360224
2021-06-01 06:12:25,2,32b849,-81,3.92,10,2021-06-01 06:12:25,1.12.3,0,1,4376794,38.30078,-104.360224
2021-06-01 06:12:29,1,328ca1,-97,3.85,11,2021-06-01 06:12:29,1.12.3,0,1,4626842,38.309472,-104.35028
2021-06-01 06:12:40,2,329ab2,-99,3.91,9,2021-06-01 06:12:39,1.12.3,0,1,4476684,38.307444,-104.359312
2021-06-01 06:12:40,1,325b16,-100,3.88,6,2021-06-01 06:12:40,1.12.3,0,1,3653654,38.302988,-104.35072
2021-06-01 06:12:40,3,325b16,-83,3.88,6,2021-06-01 06:12:40,1.12.3,0,1,3653654,38.302988,-104.35072
2021-06-01 06:12:40,2,325b16,-85,3.88,6,2021-06-01 06:12:40,1.12.3,0,1,3653654,38.302988,-104.35072
2021-06-01 06:12:49,3,328773,-93,3.89,14,2021-06-01 06:12:49,1.12.3,0,1,3644879,38.311768,-104.359424
2021-06-01 06:12:49,2,328773,-95,3.89,14,2021-06-01 06:12:49,1.12.3,0,1,3644879,38.311768,-104.359424
2021-06-01 06:13:00,2,3260f6,-99,3.87,10,2021-06-01 06:13:00,1.11.3,0.03,1,3613507,38.300672,-104.350544
2021-06-01 06:13:00,3,3260f6,-88,3.87,10,2021-06-01 06:13:00,1.11.3,0.03,1,3613507,38.300672,-104.350544
2021-06-01 06:13:07,3,326182,-70,3.87,12,2021-06-01 06:13:08,1.12.3,0,1,3242135,38.3007,-104.353376
2021-06-01 06:13:07,2,326182,-87,3.87,12,2021-06-01 06:13:08,1.12.3,0,1,3242135,38.3007,-104.353376
2021-06-01 06:13:12,1,3296b8,-89,3.9,11,2021-06-01 06:13:12,1.12.3,0,1,4638368,38.307136,-104.353504
2021-06-01 06:13:12,2,3296b8,-83,3.9,11,2021-06-01 06:13:12,1.12.3,0,1,4638368,38.307136,-104.353504
2021-06-01 06:13:12,3,3296b8,-81,3.9,11,2021-06-01 06:13:12,1.12.3,0,1,4638368,38.307136,-104.353504
2021-06-01 06:13:22,2,32600d,-102,3.89,11,2021-06-01 06:13:22,1.12.3,0.02,1,2296617,38.282372,-104.367176
2021-06-01 06:13:25,3,328c5e,-89,3.5,13,2021-06-01 06:13:09,1.12.3,0,1,140493,38.305272,-104.35944
2021-06-01 06:13:25,2,328c5e,-78,3.5,13,2021-06-01 06:13:09,1.12.3,0,1,140493,38.305272,-104.35944
2021-06-01 06:13:26,3,329149,-85,3.95,8,2021-06-01 06:13:26,1.12.3,0,1,4438766,38.29608,-104.353424
2021-06-01 06:13:26,2,329149,-98,3.95,8,2021-06-01 06:13:26,1.12.3,0,1,4438766,38.29608,-104.353424
2021-06-01 06:13:27,3,33bd60,-79,4.03,12,2021-06-01 06:13:28,1.12.4,0,1,340698,38.307188,-104.356472
2021-06-01 06:13:27,2,33bd60,-88,4.03,12,2021-06-01 06:13:28,1.12.4,0,1,340698,38.307188,-104.356472
2021-06-01 06:13:28,1,32801d,-99,3.96,16,2021-06-01 06:13:27,1.12.4,0,1,3388305,38.3051,-104.350608
2021-06-01 06:13:37,3,326123,-90,3.88,12,2021-06-01 06:13:37,1.12.3,0,1,3278739,38.292584,-104.358736
2021-06-01 06:13:37,2,326123,-96,3.88,12,2021-06-01 06:13:37,1.12.3,0,1,3278739,38.292584,-104.358736
2021-06-01 06:13:40,1,328452,-99,3.9,11,2021-06-01 06:13:39,1.12.3,0,1,3276693,38.30296,-104.35628
2021-06-01 06:13:40,3,328452,-60,3.9,11,2021-06-01 06:13:39,1.12.3,0,1,3276693,38.30296,-104.35628
2021-06-01 06:13:40,2,328452,-84,3.9,11,2021-06-01 06:13:39,1.12.3,0,1,3276693,38.30296,-104.35628
2021-06-01 06:13:43,2,3288b6,-100,4.01,11,2021-06-01 06:13:44,1.12.3,0,1,2344388,38.286828,-104.37016
2021-06-01 06:13:51,2,3282ca,-100,3.86,16,2021-06-01 06:13:50,1.12.3,0,1,4839994,38.313924,-104.359704
2021-06-01 06:13:54,1,325d08,-91,3.85,10,2021-06-01 06:13:55,1.12.3,0.01,1,1383358,38.307272,-104.34788
2021-06-01 06:13:54,2,325d08,-84,3.85,10,2021-06-01 06:13:55,1.12.3,0.01,1,1383358,38.307272,-104.34788
2021-06-01 06:14:13,2,32b207,-97,3.96,11,2021-06-01 06:14:10,1.12.3,0,1,4223566,38.293792,-104.35632
2021-06-01 06:14:13,3,32b207,-88,3.96,11,2021-06-01 06:14:10,1.12.3,0,1,4223566,38.293792,-104.35632
2021-06-01 06:14:19,1,33895a,-99,3.74,12,2021-06-01 06:14:19,1.12.4,0,1,1582404,38.307204,-104.350672
2021-06-01 06:14:19,2,33895a,-92,3.74,12,2021-06-01 06:14:19,1.12.4,0,1,1582404,38.307204,-104.350672
2021-06-01 06:14:20,3,327e7a,-84,3.92,14,2021-06-01 06:14:19,1.12.3,0,1,4139296,38.294012,-104.35348
2021-06-01 06:14:32,2,328f95,-96,3.9,8,2021-06-01 06:14:32,1.12.3,0,1,3508202,38.298432,-104.359248
2021-06-01 06:15:06,2,328726,-98,4.04,14,2021-06-01 06:15:07,1.12.3,0.06,1,3694916,38.311684,-104.356344
2021-06-01 06:15:06,3,328726,-91,4.04,14,2021-06-01 06:15:07,1.12.3,0.06,1,3694916,38.311684,-104.356344
2021-06-01 06:15:14,3,32930a,-91,3.91,8,2021-06-01 06:15:14,1.12.3,0,1,4893362,38.309296,-104.359464
2021-06-01 06:15:14,2,32930a,-95,3.91,8,2021-06-01 06:15:14,1.12.3,0,1,4893362,38.309296,-104.359464
2021-06-01 06:15:16,3,3278d6,-91,3.91,11,2021-06-01 06:15:16,1.12.3,0,1,3519664,38.296104,-104.356304
2021-06-01 06:15:16,2,3278d6,-98,3.91,11,2021-06-01 06:15:16,1.12.3,0,1,3519664,38.296104,-104.356304
2021-06-01 06:15:26,2,326532,-96,3.89,10,2021-06-01 06:15:27,1.12.3,0,1,4130006,38.29842,-104.350552
2021-06-01 06:15:26,3,326532,-85,3.89,10,2021-06-01 06:15:27,1.12.3,0,1,4130006,38.29842,-104.350552
2021-06-01 06:15:27,2,326077,-96,3.87,11,2021-06-01 06:15:27,1.12.3,0.01,1,3002420,38.293108,-104.361384
2021-06-01 06:15:28,2,328d01,-89,3.87,11,2021-06-01 06:15:28,1.12.3,0,1,3813712,38.298368,-104.353416
2021-06-01 06:15:28,3,328d01,-83,3.87,11,2021-06-01 06:15:28,1.12.3,0,1,3813712,38.298368,-104.353416
2021-06-01 06:15:39,3,32b86d,-93,3.87,13,2021-06-01 06:15:40,1.12.3,0,1,4793192,38.313888,-104.356512
2021-06-01 06:15:39,2,32b86d,-97,3.87,13,2021-06-01 06:15:40,1.12.3,0,1,4793192,38.313888,-104.356512
2021-06-01 06:15:40,2,32785e,-101,4.03,10,2021-06-01 06:15:40,1.12.3,0,1,2515467,38.280008,-104.3674
2021-06-01 06:15:57,1,325d5f,-103,3.85,9,2021-06-01 06:15:57,1.12.3,0,1,3649029,38.303216,-104.359344
2021-06-01 06:15:57,3,325d5f,-93,3.85,9,2021-06-01 06:15:57,1.12.3,0,1,3649029,38.303216,-104.359344
2021-06-01 06:15:57,2,325d5f,-75,3.85,9,2021-06-01 06:15:57,1.12.3,0,1,3649029,38.303216,-104.359344
2021-06-01 06:16:02,3,32845f,-92,3.91,11,2021-06-01 06:16:03,1.12.3,0,1,2444781,38.29154,-104.360536
2021-06-01 06:16:02,2,32845f,-92,3.91,11,2021-06-01 06:16:03,1.12.3,0,1,2444781,38.29154,-104.360536
2021-06-01 06:16:05,2,33d782,-97,3.92,11,2021-06-01 06:16:05,1.12.4,0.08,1,71141,38.29518,-104.3592
2021-06-01 06:16:07,1,328e67,-97,3.88,12,2021-06-01 06:16:07,1.12.3,0.02,1,4450342,38.305304,-104.35332
2021-06-01 06:16:07,2,328e67,-81,3.88,12,2021-06-01 06:16:07,1.12.3,0.02,1,4450342,38.305304,-104.35332
2021-06-01 06:16:07,3,328e67,-80,3.88,12,2021-06-01 06:16:07,1.12.3,0.02,1,4450342,38.305304,-104.35332
2021-06-01 06:16:26,1,3276b6,-104,3.98,14,2021-06-01 06:16:26,1.12.3,0.03,1,3847975,38.311708,-104.350248
2021-06-01 06:16:26,2,3276b6,-92,3.98,14,2021-06-01 06:16:26,1.12.3,0.03,1,3847975,38.311708,-104.350248
2021-06-01 06:16:26,3,3276b6,-90,3.98,14,2021-06-01 06:16:26,1.12.3,0.03,1,3847975,38.311708,-104.350248
2021-06-01 06:16:29,3,326331,-87,3.88,12,2021-06-01 06:16:29,1.12.3,0.01,1,4362095,38.302972,-104.35336
2021-06-01 06:16:29,2,326331,-81,3.88,12,2021-06-01 06:16:29,1.12.3,0.01,1,4362095,38.302972,-104.35336
2021-06-01 06:16:36,2,329b65,-91,3.99,14,2021-06-01 06:16:37,1.12.3,0,1,4283972,38.313752,-104.35008
2021-06-01 06:16:36,3,329b65,-85,3.99,14,2021-06-01 06:16:37,1.12.3,0,1,4283972,38.313752,-104.35008
2021-06-01 06:16:40,2,33b5bf,-96,3.96,10,2021-06-01 06:16:40,1.12.4,0,1,4224275,38.30322,-104.34804
2021-06-01 06:16:40,3,33b5bf,-89,3.96,10,2021-06-01 06:16:40,1.12.4,0,1,4224275,38.30322,-104.34804
2021-06-01 06:16:49,2,32b8ee,-92,3.81,10,2021-06-01 06:16:48,1.12.3,0.02,1,3192713,38.29072,-104.36292
2021-06-01 06:16:56,1,33d486,-64,3.91,9,2021-06-01 06:16:56,1.12.4,0,1,4319538,38.305216,-104.356176
2021-06-01 06:16:56,2,33d486,-57,3.91,9,2021-06-01 06:16:56,1.12.4,0,1,4319538,38.305216,-104.356176
2021-06-01 06:16:56,3,33d486,-49,3.91,9,2021-06-01 06:16:56,1.12.4,0,1,4319538,38.305216,-104.356176
2021-06-01 06:16:56,4,33d486,-97,3.91,9,2021-06-01 06:16:56,1.12.4,0,1,4319538,38.305216,-104.356176
2021-06-01 06:17:05,1,327a09,-90,3.88,12,2021-06-01 06:17:05,1.12.3,0,1,3771892,38.309556,-104.347336
2021-06-01 06:17:18,2,3266aa,-96,3.86,12,2021-06-01 06:17:17,1.12.3,0,1,3701589,38.296152,-104.350568
2021-06-01 06:17:18,3,3266aa,-84,3.86,12,2021-06-01 06:17:17,1.12.3,0,1,3701589,38.296152,-104.350568
2021-06-01 06:17:26,1,32b849,-97,3.92,10,2021-06-01 06:17:26,1.12.3,0,1,4376854,38.30078,-104.360224
2021-06-01 06:17:26,3,32b849,-92,3.92,10,2021-06-01 06:17:26,1.12.3,0,1,4376854,38.30078,-104.360224
2021-06-01 06:17:26,2,32b849,-81,3.92,10,2021-06-01 06:17:26,1.12.3,0,1,4376854,38.30078,-104.360224
2021-06-01 06:17:29,1,328ca1,-97,3.85,11,2021-06-01 06:17:29,1.12.3,0,1,4626901,38.309472,-104.35028
2021-06-01 06:17:29,3,328ca1,-90,3.85,11,2021-06-01 06:17:29,1.12.3,0,1,4626901,38.309472,-104.35028
2021-06-01 06:17:29,2,328ca1,-65,3.85,11,2021-06-01 06:17:29,1.12.3,0,1,4626901,38.309472,-104.35028
2021-06-01 06:17:36,2,3267b1,-89,3.89,10,2021-06-01 06:17:36,1.12.3,0.01,1,3381062,38.309476,-104.353608
2021-06-01 06:17:36,3,3267b1,-82,3.89,10,2021-06-01 06:17:36,1.12.3,0.01,1,3381062,38.309476,-104.353608
2021-06-01 06:17:38,2,327b01,-93,3.92,12,2021-06-01 06:17:38,1.12.3,0,1,3227215,38.296048,-104.361
